epoch,critic_grad_norm,d_loss,g_loss,val_critic_grad_norm,val_d_loss,val_g_loss
0,2.4198481935179896,-0.6819636821746826,6.813608646392822,NA,NA,NA
1,4.79678650950599,-0.682896077632904,6.181879997253418,NA,NA,NA
2,4.14454233335952,-0.6860441565513611,6.398931503295898,NA,NA,NA
3,1.6798556452203128,-0.6883610486984253,6.481003284454346,NA,NA,NA
4,1.5252716075111594,-0.6927040815353394,6.526727676391602,NA,NA,NA
5,1.1169931574000254,-0.6780420541763306,7.20035457611084,NA,NA,NA
6,1.9389911509222455,-0.6525301933288574,7.118777751922607,NA,NA,NA
7,7.385786520317197,-0.633576512336731,7.041528701782227,NA,NA,NA
8,6.906165287933415,-0.641947329044342,6.577925205230713,NA,NA,NA
9,1.6607727171439264,-0.6609758734703064,6.107577323913574,NA,NA,NA
10,6.832718714657757,-0.692078709602356,6.255912780761719,NA,NA,NA
11,2.7991358505354986,-0.6880246996879578,6.056138038635254,NA,NA,NA
12,1.521480347081605,-0.6894572973251343,5.838845729827881,NA,NA,NA
13,4.354819748938705,-0.7046006321907043,5.960348606109619,NA,NA,NA
14,1.4675391121870942,-0.7447719573974609,7.595487594604492,NA,NA,NA
15,7.6791187770819915,-0.7288538217544556,7.381747245788574,NA,NA,NA
16,1.7431899741964623,-0.6999524235725403,6.122687816619873,NA,NA,NA
17,3.5902354206062026,-0.7104220986366272,6.527331829071045,NA,NA,NA
18,2.1625453624356954,-0.7368530631065369,7.318711280822754,NA,NA,NA
19,1.0246797770054803,-0.7180615067481995,6.880184173583984,NA,NA,NA
20,1.305384849715564,-0.7643539309501648,7.2396016120910645,NA,NA,NA
21,2.0321853162410357,-0.7209483981132507,6.327686309814453,NA,NA,NA
22,2.513851304900729,-0.726100742816925,6.703578472137451,NA,NA,NA
23,2.8612054978859507,-0.6553946137428284,5.947453022003174,NA,NA,NA
24,1.9209343157708645,-0.6606596112251282,6.348353385925293,NA,NA,NA
25,5.316434836429027,-0.6824219822883606,7.091581344604492,NA,NA,NA
26,2.5646474162737527,-0.6804904937744141,6.592835903167725,NA,NA,NA
27,2.4976576338522136,-0.7115204930305481,6.619309902191162,NA,NA,NA
28,4.394030324338625,-0.7225330471992493,6.331881046295166,NA,NA,NA
29,2.6248114043846726,-0.6650485396385193,5.5678911209106445,NA,NA,NA
30,2.371503440456258,-0.6653177738189697,5.901269435882568,NA,NA,NA
31,1.1758167085548241,-0.7049098014831543,5.925759792327881,NA,NA,NA
32,3.6632811222225428,-0.7167915105819702,6.429406642913818,NA,NA,NA
33,3.2783478970328965,-0.7412927150726318,6.921358585357666,NA,NA,NA
34,2.9334985858036413,-0.6893565654754639,7.900539398193359,NA,NA,NA
35,1.3470610918270216,-0.696927547454834,7.047140121459961,NA,NA,NA
36,1.0000035773134894,-0.6985299587249756,6.814968585968018,NA,NA,NA
37,3.1738971101327076,-0.7051114439964294,6.576028347015381,NA,NA,NA
38,5.310993948576248,-0.696404218673706,6.345218181610107,NA,NA,NA
39,1.4567250167019665,-0.7317338585853577,6.305746078491211,NA,NA,NA
40,7.0545055121700795,-0.7188034653663635,6.461115837097168,NA,NA,NA
41,2.966060213123759,-0.6643352508544922,5.960838794708252,NA,NA,NA
42,2.4742467324766846,-0.6681325435638428,6.341310501098633,NA,NA,NA
43,1.434672752343532,-0.7309080958366394,6.245665073394775,NA,NA,NA
44,5.767855376005173,-0.7351983189582825,5.936081409454346,NA,NA,NA
45,1.3029202930629253,-0.7239678502082825,6.413046836853027,NA,NA,NA
46,5.859399628928966,-0.7207185626029968,6.976309776306152,NA,NA,NA
47,1.9444371196958754,-0.6769199371337891,6.557394027709961,NA,NA,NA
48,2.0500568876870804,-0.6913463473320007,6.680427551269531,NA,NA,NA
49,1.6274198261089623,-0.648147463798523,7.420783519744873,NA,NA,NA
50,2.258203255219592,-0.6489256620407104,7.756750583648682,NA,NA,NA
51,8.006040160440737,-0.6660947203636169,7.416898727416992,NA,NA,NA
52,1.8908337748919923,-0.6746737360954285,7.903287887573242,NA,NA,NA
53,1.9141800303219094,-0.6565276980400085,7.528663635253906,NA,NA,NA
54,7.167052081307499,-0.6543323397636414,7.811130046844482,NA,NA,NA
55,8.191548246450516,-0.6662554144859314,7.605323314666748,NA,NA,NA
56,1.6305465281475335,-0.6599183678627014,7.426334381103516,NA,NA,NA
57,2.2701653607396617,-0.6383703947067261,7.397800922393799,NA,NA,NA
58,1.6271831095372262,-0.6541554927825928,7.188144207000732,NA,NA,NA
59,2.3418980143388684,-0.6747058033943176,7.150412082672119,NA,NA,NA
60,1.8321403305583064,-0.6905617117881775,7.052515506744385,NA,NA,NA
61,3.0751028878213322,-0.7096120119094849,7.002989292144775,NA,NA,NA
62,4.046252276853516,-0.6748607158660889,6.760854244232178,NA,NA,NA
63,0.9286179560133152,-0.6226844787597656,6.653417110443115,NA,NA,NA
64,4.059535949594444,-0.6236539483070374,6.9619903564453125,NA,NA,NA
65,1.4944506171676848,-0.6315330266952515,7.097888469696045,NA,NA,NA
66,1.9711760107634797,-0.6419559121131897,6.915193557739258,NA,NA,NA
67,2.801505914941016,-0.6767107844352722,7.196805953979492,NA,NA,NA
68,1.5450753030470676,-0.7007260918617249,7.4125447273254395,NA,NA,NA
69,2.339058772350351,-0.6956793665885925,7.589355945587158,NA,NA,NA
70,3.4700927103145256,-0.700299084186554,7.755600929260254,NA,NA,NA
71,4.955171103899677,-0.7363458275794983,8.446850776672363,NA,NA,NA
72,2.013628401690059,-0.725089430809021,8.515045166015625,NA,NA,NA
73,3.51177713352566,-0.7452633380889893,8.853355407714844,NA,NA,NA
74,3.6783700405309596,-0.736039936542511,8.153151512145996,NA,NA,NA
75,5.843852755481041,-0.7472996711730957,7.743480205535889,NA,NA,NA
76,3.887233879727622,-0.7455793023109436,7.922617435455322,NA,NA,NA
77,1.6032697859530647,-0.7430625557899475,7.568004131317139,NA,NA,NA
78,5.053817241970036,-0.7382554411888123,7.588318347930908,NA,NA,NA
79,1.7440103313161268,-0.6919419169425964,7.900957107543945,NA,NA,NA
80,1.798083926551044,-0.6369617581367493,7.8944573402404785,NA,NA,NA
81,4.150869571396874,-0.6248468160629272,7.901758193969727,NA,NA,NA
82,1.5305942362174392,-0.6218953728675842,7.947031497955322,NA,NA,NA
83,3.4794449770836056,-0.6322948336601257,8.41702651977539,NA,NA,NA
84,1.223827009813653,-0.6536943316459656,8.600204467773438,NA,NA,NA
85,2.7766707568015487,-0.6911937594413757,7.717780590057373,NA,NA,NA
86,3.796927755802042,-0.7127436399459839,7.633062362670898,NA,NA,NA
87,0.9065518067056675,-0.6987498998641968,7.778831481933594,NA,NA,NA
88,2.6507368008088736,-0.69742351770401,7.604130744934082,NA,NA,NA
89,4.106264425027701,-0.7330012917518616,8.085315704345703,NA,NA,NA
90,1.005979081408845,-0.7224618792533875,7.779925346374512,NA,NA,NA
91,7.492812954510252,-0.7376376986503601,7.795714378356934,NA,NA,NA
92,4.316702597376004,-0.719932496547699,8.028556823730469,NA,NA,NA
93,2.3845060640532107,-0.671202540397644,7.735404968261719,NA,NA,NA
94,2.43019849807024,-0.6364599466323853,8.793638229370117,NA,NA,NA
95,5.040672679121296,-0.6610536575317383,8.83580493927002,NA,NA,NA
96,1.8993899657701452,-0.6414449214935303,8.647012710571289,NA,NA,NA
97,1.5322192874219682,-0.6426203846931458,8.833026885986328,NA,NA,NA
98,1.5682561873044405,-0.6256523132324219,7.931602954864502,NA,NA,NA
99,1.6279457844793797,-0.6118149161338806,8.813582420349121,NA,NA,NA
100,2.78086895803507,-0.613620936870575,9.035663604736328,NA,NA,NA
101,1.7813646770599816,-0.6235804557800293,8.973222732543945,NA,NA,NA
102,2.172210040547523,-0.644741952419281,9.246899604797363,NA,NA,NA
103,3.214794316639503,-0.6680581569671631,9.362248420715332,NA,NA,NA
104,4.5527930282470255,-0.6778140068054199,9.450533866882324,NA,NA,NA
105,1.7620336880079575,-0.6832613348960876,9.265779495239258,NA,NA,NA
106,1.8629449450462643,-0.6938617825508118,8.892561912536621,NA,NA,NA
107,2.3351415942630007,-0.697934627532959,9.155495643615723,NA,NA,NA
108,8.115680653601885,-0.7045753002166748,8.820116996765137,NA,NA,NA
109,7.348243382552432,-0.686333179473877,8.440117835998535,NA,NA,NA
110,2.9801694646270738,-0.7000990509986877,8.945883750915527,NA,NA,NA
111,2.8426469142238298,-0.6776625514030457,8.634419441223145,NA,NA,NA
112,2.006199984817714,-0.661557137966156,8.56169319152832,NA,NA,NA
113,2.046961289106144,-0.6248174905776978,8.24435806274414,NA,NA,NA
114,4.15502629822327,-0.6252248883247375,8.659523963928223,NA,NA,NA
115,5.917968439559142,-0.6352928876876831,8.934330940246582,NA,NA,NA
116,1.0188286318702415,-0.6411009430885315,8.658576965332031,NA,NA,NA
117,3.8299668029261134,-0.674389123916626,8.55454158782959,NA,NA,NA
118,2.5740343252174274,-0.6963885426521301,7.787292003631592,NA,NA,NA
119,0.8671830719750788,-0.7116776704788208,8.204523086547852,NA,NA,NA
120,5.214780403462807,-0.7114364504814148,8.319522857666016,NA,NA,NA
121,3.288574199864848,-0.7046260833740234,8.77886962890625,NA,NA,NA
122,1.489979503883256,-0.660270631313324,8.535698890686035,NA,NA,NA
123,4.281046915592419,-0.6823652982711792,8.394012451171875,NA,NA,NA
124,5.090309004195863,-0.7023667693138123,8.515532493591309,NA,NA,NA
125,3.7098185190310082,-0.6773582696914673,8.393445014953613,NA,NA,NA
126,2.8735856184115014,-0.6998905539512634,8.222980499267578,NA,NA,NA
