epoch,critic_grad_norm,d_loss,g_loss,val_critic_grad_norm,val_d_loss,val_g_loss
0,1.6300281408346362,-0.9171998500823975,-0.3101050555706024,NA,NA,NA
1,1.6952952367460563,-2.129487991333008,-0.020889336243271828,NA,NA,NA
2,2.575165971285767,-0.9347751140594482,-0.04647113010287285,NA,NA,NA
3,5.151382059686714,-3.361912727355957,-1.278941035270691,NA,NA,NA
4,1.8141408605087135,-2.439181089401245,-0.8031704425811768,NA,NA,NA
5,4.511170203280118,-1.9787791967391968,0.24179348349571228,NA,NA,NA
6,3.309032730344269,-2.4356462955474854,-0.27511826157569885,NA,NA,NA
7,1.248312320560217,-2.2610933780670166,-0.22204607725143433,NA,NA,NA
8,1.4757898454036977,-1.8113065958023071,-0.052994534373283386,NA,NA,NA
9,1.0655344042720065,-0.6914516091346741,-0.7611727118492126,NA,NA,NA
10,1.2871532454672787,-0.39958488941192627,0.877714216709137,NA,NA,NA
11,0.7367744043262469,-0.5469645261764526,0.018049322068691254,NA,NA,NA
12,0.9591178053783046,-0.39331957697868347,0.15416543185710907,NA,NA,NA
13,0.7961784950974915,-0.18199294805526733,-0.4315834939479828,NA,NA,NA
14,0.8972322617967924,-0.21003837883472443,0.056054823100566864,NA,NA,NA
15,0.7650124681078725,-0.16513893008232117,0.6152571439743042,NA,NA,NA
16,0.6370628390771648,-0.1615183800458908,0.6905059218406677,NA,NA,NA
17,0.7688778885122802,-0.1832723617553711,0.8217048048973083,NA,NA,NA
18,0.9503882500963906,-0.21238216757774353,-0.6554750204086304,NA,NA,NA
19,0.8128408154007047,-0.26562315225601196,-0.9959365725517273,NA,NA,NA
20,1.081564863729808,-0.3925212621688843,-0.8271844387054443,NA,NA,NA
21,2.274363840205802,-0.4986743628978729,-1.7452884912490845,NA,NA,NA
22,1.5488308399087853,-0.4486159086227417,0.20960213243961334,NA,NA,NA
23,2.653030772176054,-0.4449130892753601,0.4042257070541382,NA,NA,NA
24,1.4960686763127644,-0.4540269076824188,0.28626060485839844,NA,NA,NA
