,val_accuracy,accuracy,loss,val_loss
0,0.6521493196487427,0.6758639812469482,2.5214500427246094,1.1144381761550903
1,0.627828061580658,0.8436455130577087,0.5694307684898376,1.2503963708877563
2,0.6156674027442932,0.89673912525177,0.4224374294281006,1.3309423923492432
3,0.6094456911087036,0.9124860763549805,0.37397465109825134,1.3275364637374878
4,0.6043552160263062,0.9136009216308594,0.35909536480903625,1.3490266799926758
5,0.6026583909988403,0.9181995391845703,0.34362995624542236,1.3779324293136597
6,0.6063348650932312,0.9246098399162292,0.325597882270813,1.4701287746429443
7,0.5972850918769836,0.9262820482254028,0.3201395571231842,1.462490439414978
8,0.5780543088912964,0.9255852699279785,0.3164384365081787,1.5852562189102173
9,0.595588207244873,0.9310200810432434,0.3030092716217041,1.4740357398986816
10,0.5972850918769836,0.9303233027458191,0.3027600049972534,1.5097696781158447
11,0.601244330406189,0.9315775036811829,0.29396459460258484,1.4647443294525146
12,0.584276020526886,0.9303233027458191,0.2960555851459503,1.4524275064468384
13,0.560520350933075,0.9328316450119019,0.2926650047302246,1.7164900302886963
14,0.5868212580680847,0.9318562150001526,0.29162847995758057,1.5836650133132935
15,0.581447958946228,0.9365941882133484,0.2762010395526886,1.651796817779541
16,0.5729637742042542,0.9364548325538635,0.2730962336063385,1.569413661956787
17,0.5805995464324951,0.9340858459472656,0.2736072242259979,1.452085018157959
18,0.5961538553237915,0.9346432685852051,0.27299419045448303,1.608296275138855
19,0.5913461446762085,0.9363154768943787,0.25692304968833923,1.7490519285202026
20,0.6176470518112183,0.9278149604797363,0.2573036551475525,1.6748019456863403
21,0.5749434232711792,0.9350613355636597,0.22271621227264404,1.8213692903518677
22,0.5791855454444885,0.9368728995323181,0.20835889875888824,1.8056291341781616
23,0.5924773812294006,0.9347826242446899,0.2075129747390747,1.8223875761032104
24,0.5602375268936157,0.9365941882133484,0.1954396367073059,1.9844403266906738
25,0.5930429697036743,0.9384058117866516,0.18349091708660126,1.848588228225708
26,0.6020927429199219,0.9679487347602844,0.17639756202697754,1.8138351440429688
27,0.5936086177825928,0.9841136932373047,0.1700311303138733,1.8740304708480835
28,0.5902149081230164,0.9880155920982361,0.16489586234092712,1.8502161502838135
29,0.5613687634468079,0.9878762364387512,0.16711637377738953,2.0326988697052
30,0.6006787419319153,0.9905239939689636,0.15965665876865387,1.8870387077331543
31,0.5712669491767883,0.9896878600120544,0.15569832921028137,1.914565086364746
32,0.6085972785949707,0.9843924045562744,0.1688244342803955,1.895928144454956
33,0.5772058963775635,0.9920568466186523,0.14789916574954987,1.9818551540374756
34,0.5882353186607361,0.9937291145324707,0.14131245017051697,1.889140009880066
35,0.5913461446762085,0.9895485043525696,0.15273720026016235,1.8664356470108032
36,0.6001130938529968,0.995680034160614,0.13660147786140442,1.9126451015472412
37,0.6023755669593811,0.994425892829895,0.1359180063009262,1.8706213235855103
38,0.5647624731063843,0.9941471815109253,0.135610431432724,2.005540370941162
39,0.5921945571899414,0.9938684701919556,0.1339627355337143,1.8440272808074951
40,0.5958710312843323,0.9965161681175232,0.12796422839164734,1.938616394996643
41,0.6125565767288208,0.9924749135971069,0.13700459897518158,1.8797537088394165
42,0.5944570302963257,0.9955406785011292,0.12580138444900513,1.8934760093688965
43,0.5893664956092834,0.9969342350959778,0.12149566411972046,1.964969277381897
44,0.5817307829856873,0.9969342350959778,0.1207335889339447,1.9759957790374756
45,0.6054864525794983,0.995680034160614,0.12021182477474213,1.9039150476455688
46,0.6035068035125732,0.9965161681175232,0.11832692474126816,1.8957970142364502
47,0.5715497732162476,0.9927536249160767,0.12517082691192627,1.923357367515564
48,0.5837104320526123,0.9965161681175232,0.11409064382314682,1.9382853507995605
49,0.5941742062568665,0.9965161681175232,0.11580677330493927,1.9112411737442017
50,0.5989819169044495,0.9951226115226746,0.11669357120990753,1.9561973810195923
51,0.5845588445663452,0.9948439002037048,0.11563193798065186,1.9891897439956665
52,0.6139705777168274,0.9966555237770081,0.10923071950674057,1.8323568105697632
53,0.5953054428100586,0.990105926990509,0.13199463486671448,1.9513689279556274
54,0.5763574838638306,0.9960981011390686,0.10900279134511948,1.9775553941726685
55,0.5808823704719543,0.9963768124580383,0.1054895892739296,1.9646646976470947
56,0.5882353186607361,0.997770369052887,0.10397899150848389,1.9093818664550781
57,0.6097285151481628,0.9967948794364929,0.10300057381391525,1.8700188398361206
58,0.5780543088912964,0.997770369052887,0.09862151741981506,2.0994465351104736
59,0.589083731174469,0.9979097247123718,0.10024446249008179,1.9227471351623535
60,0.6145362257957458,0.9969342350959778,0.1048152893781662,1.8920140266418457
61,0.5944570302963257,0.9976310133934021,0.0958237573504448,1.9525619745254517
62,0.5749434232711792,0.9983277320861816,0.09335695952177048,2.0596346855163574
63,0.6009615659713745,0.9908027052879333,0.11165942251682281,1.8401691913604736
64,0.6102941036224365,0.9860646724700928,0.12263169884681702,1.921695590019226
65,0.5851244330406189,0.9974916577339172,0.09453100711107254,1.9963960647583008
66,0.6077488660812378,0.9984670877456665,0.09110262244939804,1.9897390604019165
67,0.5755090713500977,0.9981883764266968,0.08865928649902344,2.10044002532959
68,0.579468309879303,0.9983277320861816,0.08981170505285263,2.0542190074920654
69,0.5992646813392639,0.997770369052887,0.08908754587173462,1.9438291788101196
70,0.6043552160263062,0.9981883764266968,0.08970414102077484,1.9016237258911133
71,0.6102941036224365,0.9976310133934021,0.08774285018444061,1.9542620182037354
72,0.5876696705818176,0.9984670877456665,0.08592171967029572,2.118488073348999
73,0.6088801026344299,0.9959587454795837,0.09410665184259415,1.9064521789550781
74,0.603223979473114,0.9973523020744324,0.09416492283344269,1.9773130416870117
75,0.6216063499450684,0.9974916577339172,0.08798406273126602,1.9382297992706299
76,0.5723981857299805,0.9979097247123718,0.08457944542169571,2.1112465858459473
77,0.5947397947311401,0.9987457990646362,0.08272963017225266,2.06351375579834
78,0.610859751701355,0.9979097247123718,0.0843476876616478,2.0228726863861084
79,0.6187782883644104,0.9987457990646362,0.0818946361541748,1.9893696308135986
80,0.6102941036224365,0.9983277320861816,0.0813308134675026,1.9040931463241577
81,0.608031690120697,0.9987457990646362,0.08158384263515472,1.9491417407989502
82,0.5970022678375244,0.9980490803718567,0.08208195120096207,2.1216928958892822
83,0.5933257937431335,0.9988851547241211,0.07996319234371185,2.114093065261841
84,0.6114253401756287,0.9984670877456665,0.07946867495775223,1.961502194404602
85,0.6023755669593811,0.9983277320861816,0.0799228847026825,1.9237339496612549
86,0.5743778347969055,0.9986064434051514,0.07864440232515335,2.134270429611206
87,0.5393099784851074,0.9963768124580383,0.08474896103143692,2.264082908630371
88,0.5752262473106384,0.9870401620864868,0.11657749861478806,1.923385739326477
89,0.5839931964874268,0.9988851547241211,0.07969444245100021,2.0160932540893555
90,0.5873869061470032,0.9986064434051514,0.07540850341320038,1.9185084104537964
91,0.5868212580680847,0.9988851547241211,0.0729447528719902,1.9723525047302246
92,0.5916289687156677,0.999024510383606,0.07168493419885635,1.9723024368286133
93,0.5839931964874268,0.9988851547241211,0.07350002229213715,1.9402209520339966
94,0.5927602052688599,0.9988851547241211,0.07109671086072922,2.01344895362854
95,0.584276020526886,0.999024510383606,0.07022310048341751,2.1451117992401123
96,0.6054864525794983,0.9979097247123718,0.07647322863340378,1.9985511302947998
97,0.5865384340286255,0.9988851547241211,0.06926026940345764,1.9907149076461792
98,0.5970022678375244,0.9995819330215454,0.06776327639818192,2.0261001586914062
99,0.6125565767288208,0.999024510383606,0.07042697817087173,2.028785467147827
100,0.5947397947311401,0.9993032217025757,0.06754723936319351,2.0382165908813477
101,0.5684388875961304,0.9938684701919556,0.08718056231737137,1.9036202430725098
102,0.5972850918769836,0.9984670877456665,0.0716022178530693,1.9801934957504272
103,0.603223979473114,0.999024510383606,0.06803782284259796,2.032959222793579
104,0.6114253401756287,0.9987457990646362,0.06910526007413864,2.030571460723877
105,0.6074660420417786,0.9993032217025757,0.06748347729444504,1.9685678482055664
106,0.6023755669593811,0.9991638660430908,0.06635824590921402,1.9391522407531738
107,0.5636312365531921,0.9991638660430908,0.06654880195856094,2.3122434616088867
108,0.5961538553237915,0.997770369052887,0.07052823901176453,1.9281461238861084
109,0.5995475053787231,0.9993032217025757,0.06491892784833908,1.962009310722351
110,0.5907805562019348,0.9988851547241211,0.06674401462078094,2.102602481842041
111,0.5367646813392639,0.999024510383606,0.06614743918180466,2.360513925552368
112,0.5941742062568665,0.9785395860671997,0.1502160131931305,1.982257604598999
113,0.5783371329307556,0.9969342350959778,0.08883573114871979,2.002454996109009
114,0.5805995464324951,0.9988851547241211,0.06560004502534866,1.967729091644287
115,0.5738122463226318,0.9994425773620605,0.06310965865850449,1.9742152690887451
116,0.5882353186607361,0.9994425773620605,0.06219969689846039,1.963596224784851
117,0.5986990928649902,0.9995819330215454,0.06075282767415047,1.9562965631484985
118,0.5845588445663452,0.9995819330215454,0.060634054243564606,2.001512289047241
119,0.5944570302963257,0.9997212886810303,0.06067771092057228,1.939143419265747
120,0.5947397947311401,0.9995819330215454,0.060798853635787964,1.9699417352676392
121,0.5698529481887817,0.9994425773620605,0.05966101959347725,2.014829397201538
122,0.6009615659713745,0.9988851547241211,0.06202530860900879,1.9407296180725098
123,0.5865384340286255,0.9998606443405151,0.06004639342427254,2.005275011062622
124,0.5868212580680847,0.9995819330215454,0.058317434042692184,1.9860742092132568
125,0.6026583909988403,0.9995819330215454,0.058419857174158096,1.9669811725616455
126,0.5907805562019348,0.9993032217025757,0.059374041855335236,1.9517476558685303
127,0.608031690120697,0.9991638660430908,0.05839232727885246,1.992880940437317
128,0.5738122463226318,0.9923355579376221,0.08485983312129974,1.878221869468689
129,0.623020350933075,0.999024510383606,0.06271246820688248,1.9811276197433472
130,0.5808823704719543,0.9988851547241211,0.06614107638597488,1.9361966848373413
131,0.6074660420417786,0.9997212886810303,0.05704673007130623,2.002432346343994
132,0.595588207244873,0.9997212886810303,0.05631042644381523,1.9483274221420288
133,0.5831447839736938,0.9993032217025757,0.05746276304125786,1.9601387977600098
134,0.5910633206367493,0.9998606443405151,0.056232355535030365,2.041810989379883
135,0.5916289687156677,0.9995819330215454,0.056164029985666275,2.0026814937591553
136,0.5941742062568665,0.9987457990646362,0.06441718339920044,2.046363353729248
137,0.591911792755127,0.9998606443405151,0.056105971336364746,2.1216278076171875
138,0.601244330406189,0.9988851547241211,0.058611150830984116,1.9247230291366577
139,0.5789027214050293,0.9991638660430908,0.056165192276239395,2.037929058074951
140,0.5517534017562866,0.9994425773620605,0.05502268299460411,2.30515193939209
141,0.5732465982437134,0.985785961151123,0.10066219419240952,2.0490779876708984
142,0.5910633206367493,0.9991638660430908,0.05971994623541832,1.9290623664855957
143,0.587104082107544,0.9995819330215454,0.05477787181735039,1.9810901880264282
144,0.5899321436882019,0.9998606443405151,0.053539324551820755,1.9467175006866455
145,0.5859728455543518,0.9998606443405151,0.0526580847799778,1.9728894233703613
146,0.6037895679473877,0.9997212886810303,0.05264945700764656,1.9624862670898438
147,0.5896493196487427,0.9998606443405151,0.052503593266010284,1.975670337677002
148,0.6057692170143127,0.9998606443405151,0.052059050649404526,2.0221030712127686
149,0.5797511339187622,0.9998606443405151,0.05189548060297966,1.9709426164627075
150,0.5820135474205017,0.9995819330215454,0.05224020034074783,2.003101348876953
151,0.5947397947311401,0.9994425773620605,0.053928524255752563,1.9973987340927124
152,0.5726810097694397,0.9994425773620605,0.054078422486782074,2.039259672164917
153,0.5936086177825928,0.9997212886810303,0.0539223738014698,2.0548126697540283
154,0.5888009071350098,0.9998606443405151,0.050569429993629456,1.9952160120010376
155,0.5902149081230164,1.0,0.05041090399026871,2.000978708267212
156,0.5769230723381042,0.9993032217025757,0.0522555448114872,2.270705461502075
157,0.5783371329307556,0.9995819330215454,0.0519230030477047,1.9707659482955933
158,0.5477941036224365,0.9899665713310242,0.08721814304590225,2.3834831714630127
159,0.5885180830955505,0.9972129464149475,0.08229207992553711,1.9431352615356445
160,0.5777714848518372,0.9997212886810303,0.05190732702612877,2.0328023433685303
161,0.5715497732162476,0.9998606443405151,0.05054902657866478,2.0172576904296875
162,0.6046379804611206,1.0,0.04971349239349365,1.9800093173980713
163,0.5933257937431335,0.9998606443405151,0.04934835806488991,2.0536949634552
164,0.5735294222831726,0.9998606443405151,0.04908701404929161,2.0430572032928467
165,0.5709841847419739,0.9998606443405151,0.04872420057654381,2.0173425674438477
166,0.5899321436882019,1.0,0.04837507754564285,1.922560453414917
167,0.5749434232711792,0.9998606443405151,0.048453088849782944,2.0508172512054443
168,0.5964366793632507,0.9988851547241211,0.05238248407840729,2.003986358642578
169,0.5828620195388794,0.9998606443405151,0.048169344663619995,2.0053718090057373
170,0.5953054428100586,1.0,0.047690391540527344,2.037968635559082
171,0.5834276080131531,0.9998606443405151,0.04810759797692299,2.1086223125457764
172,0.586255669593811,0.9997212886810303,0.04973169416189194,2.0682427883148193
173,0.5856900215148926,0.9997212886810303,0.04946666955947876,1.990862250328064
174,0.5845588445663452,1.0,0.04822684824466705,2.055823802947998
175,0.5882353186607361,1.0,0.04763234406709671,2.007716178894043
176,0.5641968250274658,0.9995819330215454,0.04715792462229729,2.0480539798736572
177,0.567307710647583,0.9997212886810303,0.048660241067409515,2.16670560836792
178,0.5616515874862671,0.9991638660430908,0.05168388411402702,2.301210403442383
179,0.5902149081230164,0.9958193898200989,0.06574845314025879,2.1978659629821777
180,0.5927602052688599,1.0,0.05054841563105583,2.0149505138397217
181,0.5910633206367493,1.0,0.04663073271512985,2.029994487762451
182,0.6015271544456482,1.0,0.04581853002309799,2.03055739402771
183,0.5797511339187622,1.0,0.045653000473976135,2.047800302505493
184,0.5845588445663452,0.9997212886810303,0.047262899577617645,2.083087921142578
185,0.5684388875961304,1.0,0.04526372253894806,2.0912137031555176
186,0.5913461446762085,0.9997212886810303,0.04641531780362129,2.038447141647339
187,0.5888009071350098,1.0,0.04526274651288986,2.124344825744629
188,0.5585407018661499,0.9998606443405151,0.046081192791461945,2.108428716659546
189,0.5599547624588013,0.9998606443405151,0.044195741415023804,2.266177177429199
190,0.5936086177825928,0.9994425773620605,0.04845600575208664,2.144291400909424
191,0.5721153616905212,0.9994425773620605,0.04872969910502434,2.3579885959625244
192,0.5953054428100586,0.9995819330215454,0.04875244200229645,2.121819496154785
193,0.581447958946228,0.9998606443405151,0.04494768753647804,2.034195899963379
194,0.5828620195388794,1.0,0.04456530883908272,2.0822627544403076
195,0.5805995464324951,0.9998606443405151,0.04387925565242767,2.125213146209717
196,0.5684388875961304,1.0,0.04299834370613098,2.04298734664917
197,0.5735294222831726,0.9998606443405151,0.043361205607652664,2.110542058944702
198,0.5664592981338501,0.9997212886810303,0.044095203280448914,2.133622169494629
199,0.5743778347969055,1.0,0.045032285153865814,2.024296283721924
200,0.5579751133918762,0.9998606443405151,0.04268508777022362,2.0993387699127197
201,0.586255669593811,1.0,0.04334569349884987,2.097071409225464
202,0.5791855454444885,0.9998606443405151,0.044529497623443604,2.0641162395477295
203,0.5825791954994202,0.9793757200241089,0.12110929191112518,2.3368537425994873
204,0.5907805562019348,0.9993032217025757,0.053876448422670364,2.0475008487701416
205,0.601244330406189,1.0,0.04294564947485924,2.013603925704956
206,0.5921945571899414,1.0,0.041557371616363525,2.054047107696533
207,0.5820135474205017,1.0,0.04117419198155403,2.157336711883545
208,0.6020927429199219,1.0,0.04108469933271408,2.0080926418304443
209,0.5859728455543518,1.0,0.040567442774772644,2.0108392238616943
210,0.5865384340286255,1.0,0.04036862030625343,2.0755269527435303
211,0.5938913822174072,1.0,0.04031398892402649,2.014820098876953
212,0.5921945571899414,1.0,0.040444161742925644,2.082629919052124
213,0.5749434232711792,0.9998606443405151,0.040639232844114304,2.0949594974517822
214,0.5845588445663452,0.9998606443405151,0.04194881021976471,2.0488314628601074
215,0.5774886608123779,0.9997212886810303,0.04249969497323036,2.06645131111145
216,0.5678732991218567,1.0,0.040495723485946655,2.073573589324951
