epoch,_fake_pred,_gp,_real_pred,critic_grad_norm,d_loss,g_loss,val__fake_pred,val__gp,val__real_pred,val_critic_grad_norm,val_d_loss,val_g_loss
19,101.3796615600586,0.04146704077720642,102.75875854492188,5.542394243785141,-2.59161639213562,-78.11174774169922,NA,NA,NA,NA,NA,NA
20,106.17338562011719,0.06817010045051575,104.23278045654297,8.980169051854562,-2.883610486984253,-91.31433868408203,NA,NA,NA,NA,NA,NA
21,85.09696197509766,0.20795196294784546,87.13822174072266,10.434146923565034,-3.7123429775238037,-99.60021209716797,NA,NA,NA,NA,NA,NA
22,111.84754943847656,0.08575104176998138,114.51696014404297,5.954591192840598,-3.771629571914673,-94.80691528320312,NA,NA,NA,NA,NA,NA
23,100.16510009765625,0.16687750816345215,107.5344467163086,9.62728235234972,-4.412641525268555,-111.76172637939453,NA,NA,NA,NA,NA,NA
24,92.01852416992188,0.132328063249588,97.58126068115234,6.307955315363748,-4.867413520812988,-103.38957977294922,NA,NA,NA,NA,NA,NA
25,71.41973114013672,0.2446630299091339,80.0059814453125,9.654514218034455,-6.25554084777832,-86.56424713134766,NA,NA,NA,NA,NA,NA
26,56.02222442626953,0.11426548659801483,60.26298141479492,10.230971668101848,-5.970207691192627,-63.82155227661133,NA,NA,NA,NA,NA,NA
27,28.521005630493164,0.2320270538330078,39.07194519042969,6.457899137173566,-6.410793781280518,-37.46602249145508,NA,NA,NA,NA,NA,NA
28,2.818223476409912,0.2445957511663437,14.592748641967773,5.5521504700921165,-7.04071569442749,-36.820396423339844,NA,NA,NA,NA,NA,NA
29,-53.19470977783203,0.30344465374946594,-42.3928108215332,6.806366926660606,-7.68904447555542,43.3117790222168,NA,NA,NA,NA,NA,NA
30,-69.4510498046875,0.39863458275794983,-57.59617233276367,8.270456495505641,-7.906246185302734,65.82696533203125,NA,NA,NA,NA,NA,NA
31,-57.584007263183594,0.23928536474704742,-45.1135368347168,8.84329077649745,-7.895263671875,67.97650909423828,NA,NA,NA,NA,NA,NA
32,-107.26953125,0.40062472224235535,-93.27977752685547,12.89878476515005,-8.584601402282715,68.29141998291016,NA,NA,NA,NA,NA,NA
33,-60.7330436706543,0.1599273979663849,-55.8618278503418,17.835256549711143,-8.668848037719727,100.16870880126953,NA,NA,NA,NA,NA,NA
34,-65.11030578613281,0.30387231707572937,-53.1395263671875,6.9352675759548825,-8.920090675354004,76.85166931152344,NA,NA,NA,NA,NA,NA
35,-72.5005111694336,0.22610430419445038,-59.37210464477539,9.016746463202677,-9.174768447875977,74.19212341308594,NA,NA,NA,NA,NA,NA
36,-34.60036849975586,0.23066052794456482,-27.691959381103516,8.045969379644763,-9.441940307617188,57.684425354003906,NA,NA,NA,NA,NA,NA
37,-103.27774810791016,0.3331725001335144,-87.7988510131836,9.621768467973258,-9.340606689453125,68.03262329101562,NA,NA,NA,NA,NA,NA
38,-122.241943359375,0.24537698924541473,-111.9132308959961,4.159306552465811,-9.482580184936523,102.5971450805664,NA,NA,NA,NA,NA,NA
39,-92.16398620605469,0.253327339887619,-82.62568664550781,5.51356485853709,-9.695671081542969,107.51990509033203,NA,NA,NA,NA,NA,NA
40,-91.40354919433594,0.4003883898258209,-83.3441162109375,10.943557881637146,-9.619035720825195,99.01177215576172,NA,NA,NA,NA,NA,NA
41,-99.0615463256836,0.3592161536216736,-85.26891326904297,10.081857082877347,-10.089813232421875,104.4277572631836,NA,NA,NA,NA,NA,NA
42,-105.5698471069336,0.41283634305000305,-88.8827133178711,12.971749596423857,-10.265332221984863,106.6364517211914,NA,NA,NA,NA,NA,NA
43,-100.50794982910156,0.6043906211853027,-85.64095306396484,8.04808158914869,-10.380334854125977,96.33792114257812,NA,NA,NA,NA,NA,NA
44,-90.30302429199219,0.3990577459335327,-71.93621826171875,4.9674040584310815,-10.64363956451416,97.61590576171875,NA,NA,NA,NA,NA,NA
45,-97.0204086303711,0.3586866855621338,-82.32594299316406,7.014108364365287,-10.412922859191895,106.270751953125,NA,NA,NA,NA,NA,NA
46,-129.22183227539062,0.42073026299476624,-114.65092468261719,4.6086872046813365,-10.641968727111816,116.859375,NA,NA,NA,NA,NA,NA
47,-109.87751007080078,0.24890020489692688,-98.23463439941406,4.949841528470278,-10.465290069580078,121.15621185302734,NA,NA,NA,NA,NA,NA
48,-112.18339538574219,0.3537343740463257,-98.41646575927734,8.531262118735079,-10.597513198852539,120.462646484375,NA,NA,NA,NA,NA,NA
49,-110.55480194091797,0.30756473541259766,-93.85096740722656,9.512712033237525,-10.847219467163086,119.02882385253906,NA,NA,NA,NA,NA,NA
50,-126.7696762084961,0.43980443477630615,-115.74689483642578,10.561218200967899,-11.237183570861816,120.3631820678711,NA,NA,NA,NA,NA,NA
51,-130.8822021484375,0.28787320852279663,-119.02935791015625,7.2387569011664405,-11.13936996459961,120.94898223876953,NA,NA,NA,NA,NA,NA
52,-133.65762329101562,0.5851067304611206,-118.39948272705078,11.057730992534198,-11.379871368408203,125.02387237548828,NA,NA,NA,NA,NA,NA
53,-108.7226791381836,0.4150844216346741,-93.1300048828125,5.960311283561168,-11.565570831298828,123.57881164550781,NA,NA,NA,NA,NA,NA
54,-125.64324951171875,0.3408115804195404,-109.89122009277344,5.500131888561494,-11.624794006347656,129.50962829589844,NA,NA,NA,NA,NA,NA
55,-136.226318359375,0.5797934532165527,-111.43497467041016,9.500222318368227,-11.781384468078613,131.3291015625,NA,NA,NA,NA,NA,NA
56,-120.27472686767578,0.3113119602203369,-102.20822143554688,9.196291074256685,-11.99358081817627,132.95492553710938,NA,NA,NA,NA,NA,NA
57,-140.25088500976562,0.4703105688095093,-127.71498107910156,10.201717197356144,-12.0972318649292,141.00250244140625,NA,NA,NA,NA,NA,NA
58,-144.30764770507812,0.3530232310295105,-128.1156463623047,7.388323639930362,-12.363085746765137,143.2005615234375,NA,NA,NA,NA,NA,NA
59,-130.8431396484375,0.34784334897994995,-111.39611053466797,8.462600073302747,-12.29110050201416,141.72616577148438,NA,NA,NA,NA,NA,NA
60,-157.50038146972656,0.4087444841861725,-138.6320343017578,11.396155622731506,-12.405465126037598,145.79901123046875,NA,NA,NA,NA,NA,NA
61,-117.18131256103516,0.3502437174320221,-102.9340591430664,6.703831352570948,-12.809020042419434,145.90582275390625,NA,NA,NA,NA,NA,NA
62,-87.7757339477539,0.40925928950309753,-81.714111328125,10.37601118836028,-12.999610900878906,116.72599792480469,NA,NA,NA,NA,NA,NA
63,-90.20855712890625,0.5451935529708862,-73.02040100097656,15.104912792748655,-12.722171783447266,95.78689575195312,NA,NA,NA,NA,NA,NA
64,-88.45809936523438,0.2730432450771332,-74.67253112792969,4.959703632412129,-13.078898429870605,101.48430633544922,NA,NA,NA,NA,NA,NA
65,-106.31893920898438,0.5158712267875671,-91.7166976928711,10.957894035475814,-13.367083549499512,95.15444946289062,NA,NA,NA,NA,NA,NA
66,-123.86927795410156,0.6228180527687073,-102.57373046875,9.775365014847678,-13.341409683227539,107.20198059082031,NA,NA,NA,NA,NA,NA
67,-119.54974365234375,0.37885987758636475,-105.370849609375,5.902266286379987,-13.08273696899414,116.14911651611328,NA,NA,NA,NA,NA,NA
68,-99.6623764038086,0.22496627271175385,-85.09400939941406,8.115844329331109,-13.28396224975586,113.41204071044922,NA,NA,NA,NA,NA,NA
69,-117.23350524902344,0.3773191273212433,-96.96195983886719,16.126400461162362,-13.378355979919434,110.93785858154297,NA,NA,NA,NA,NA,NA
70,-120.26622772216797,0.3586275577545166,-98.8942642211914,11.92367749820017,-13.635250091552734,116.05036926269531,NA,NA,NA,NA,NA,NA
71,-110.08609771728516,0.4320336878299713,-97.65579986572266,12.933279934853394,-13.804369926452637,127.66224670410156,NA,NA,NA,NA,NA,NA
72,-143.27786254882812,0.3605775535106659,-124.3662338256836,6.362406311743931,-13.203466415405273,124.41587829589844,NA,NA,NA,NA,NA,NA
73,-125.01692962646484,0.7933833003044128,-102.91129302978516,10.472482804634394,-13.970489501953125,127.60872650146484,NA,NA,NA,NA,NA,NA
74,-101.21839904785156,0.3714027404785156,-88.52985382080078,8.856606356027866,-13.95470142364502,124.49230194091797,NA,NA,NA,NA,NA,NA
75,-137.5845947265625,0.44287919998168945,-121.9100341796875,8.642896491469582,-14.050959587097168,127.31625366210938,NA,NA,NA,NA,NA,NA
76,-118.17198944091797,0.3757631182670593,-101.79434967041016,5.576428240737974,-14.04265022277832,125.1391830444336,NA,NA,NA,NA,NA,NA
77,-110.02816009521484,0.3268238604068756,-91.35094451904297,10.281467838018337,-13.976602554321289,110.94039154052734,NA,NA,NA,NA,NA,NA
78,-92.66484069824219,0.39375925064086914,-74.77330780029297,11.183668493056514,-14.471724510192871,117.24076843261719,NA,NA,NA,NA,NA,NA
79,-114.79042053222656,0.4387703835964203,-92.4881591796875,10.032505326490112,-14.3662691116333,98.1880111694336,NA,NA,NA,NA,NA,NA
80,-108.96502685546875,0.4325314462184906,-90.83438873291016,9.24092654518948,-14.163561820983887,114.75950622558594,NA,NA,NA,NA,NA,NA
81,-121.63128662109375,0.40654629468917847,-107.61090850830078,12.732506448378748,-14.405054092407227,117.22410583496094,NA,NA,NA,NA,NA,NA
82,-102.70326232910156,0.6691505908966064,-84.58464050292969,14.495172801860706,-14.637377738952637,105.45975494384766,NA,NA,NA,NA,NA,NA
83,-95.83285522460938,0.3061269521713257,-83.29013061523438,3.7811336987884716,-14.571758270263672,99.8614730834961,NA,NA,NA,NA,NA,NA
84,-110.22330474853516,0.7818465232849121,-87.36264038085938,9.60075062056858,-14.54768180847168,110.42028045654297,NA,NA,NA,NA,NA,NA
85,-121.03800201416016,0.5230238437652588,-102.74044799804688,11.18769039332013,-14.743270874023438,105.85359954833984,NA,NA,NA,NA,NA,NA
86,-110.95603942871094,0.6777381300926208,-87.09477233886719,12.78747689112594,-14.998283386230469,120.44022369384766,NA,NA,NA,NA,NA,NA
87,-123.4218978881836,0.6416925191879272,-99.78401947021484,10.344318309396234,-15.145209312438965,111.91217803955078,NA,NA,NA,NA,NA,NA
88,-116.78182983398438,0.6581988334655762,-96.84326171875,14.99612602291163,-15.145573616027832,120.36734008789062,NA,NA,NA,NA,NA,NA
89,-103.05281829833984,0.3987829089164734,-85.947021484375,6.249050217322656,-15.12405776977539,106.86516571044922,NA,NA,NA,NA,NA,NA
90,-101.66972351074219,0.4718625843524933,-86.81413269042969,7.9994388275270465,-15.18721866607666,110.10466003417969,NA,NA,NA,NA,NA,NA
91,-102.95928955078125,0.33515501022338867,-86.33966064453125,3.8635308868741656,-15.309539794921875,105.51121520996094,NA,NA,NA,NA,NA,NA
92,-121.8541259765625,0.8197745680809021,-95.2978515625,9.980853172773884,-15.461524963378906,113.13243103027344,NA,NA,NA,NA,NA,NA
93,-116.69200897216797,0.5871106386184692,-97.95855712890625,17.36104893431378,-15.314988136291504,111.21414184570312,NA,NA,NA,NA,NA,NA
94,-114.47794342041016,0.4392715096473694,-96.20526123046875,6.6835620311501165,-15.572028160095215,115.92366027832031,NA,NA,NA,NA,NA,NA
95,-113.32259368896484,0.9290874004364014,-98.134033203125,17.304334966017873,-15.413322448730469,110.1708755493164,NA,NA,NA,NA,NA,NA
96,-121.335693359375,0.477812260389328,-105.99520874023438,4.545325806491504,-15.532477378845215,120.97469329833984,NA,NA,NA,NA,NA,NA
97,-114.41925811767578,0.5317205190658569,-96.44573974609375,15.744781487779013,-15.514917373657227,109.78842163085938,NA,NA,NA,NA,NA,NA
98,-106.29965209960938,0.45494094491004944,-84.66936492919922,7.822687888123133,-15.678887367248535,102.27828979492188,NA,NA,NA,NA,NA,NA
99,-118.76163482666016,0.4545670449733734,-97.34130096435547,5.169266459597081,-15.614828109741211,108.61170959472656,NA,NA,NA,NA,NA,NA
100,-115.2417221069336,0.4544000029563904,-100.59760284423828,10.86240722934696,-15.82180404663086,107.85668182373047,NA,NA,NA,NA,NA,NA
101,-91.50936126708984,0.3684989809989929,-73.311279296875,11.6809299599714,-15.878177642822266,101.20540618896484,NA,NA,NA,NA,NA,NA
102,-75.41517639160156,0.46897923946380615,-58.5389404296875,11.232310705994799,-16.220630645751953,96.39459991455078,NA,NA,NA,NA,NA,NA
103,-84.8460693359375,0.6420753002166748,-68.43220520019531,11.707524716316644,-15.965081214904785,86.44220733642578,NA,NA,NA,NA,NA,NA
104,-56.99987030029297,0.5659068822860718,-42.23577117919922,9.729920218498835,-16.31001091003418,74.02752685546875,NA,NA,NA,NA,NA,NA
105,-81.2306900024414,0.5677758455276489,-58.18778991699219,8.908351952033021,-16.58396339416504,77.41841888427734,NA,NA,NA,NA,NA,NA
106,-76.2630386352539,0.7349748015403748,-53.152313232421875,12.52536837804267,-16.578638076782227,69.66532897949219,NA,NA,NA,NA,NA,NA
107,-83.35115814208984,0.3044169247150421,-68.90506744384766,9.444562608632259,-16.20860481262207,95.86164855957031,NA,NA,NA,NA,NA,NA
108,-67.17622375488281,0.6007669568061829,-45.07649612426758,7.60213625546797,-16.601478576660156,78.96393585205078,NA,NA,NA,NA,NA,NA
109,-75.51237487792969,0.5150896310806274,-58.2723388671875,5.529021002314403,-16.727170944213867,70.48892211914062,NA,NA,NA,NA,NA,NA
110,-66.24420928955078,0.633841872215271,-44.14166259765625,13.869783705828013,-16.65102767944336,68.93006896972656,NA,NA,NA,NA,NA,NA
111,-73.95649719238281,0.529865026473999,-55.70426940917969,10.287292465490948,-16.718534469604492,59.12865447998047,NA,NA,NA,NA,NA,NA
112,-66.82661437988281,0.46259087324142456,-47.30623245239258,7.3853421839390645,-16.118680953979492,72.53563690185547,NA,NA,NA,NA,NA,NA
113,-70.10792541503906,0.6863600611686707,-48.597557067871094,18.119932455004893,-16.744417190551758,69.04431915283203,NA,NA,NA,NA,NA,NA
114,-51.61082077026367,0.4801095426082611,-27.180570602416992,5.511553829862775,-16.472612380981445,59.96033477783203,NA,NA,NA,NA,NA,NA
115,-51.38688659667969,0.44429758191108704,-29.71921157836914,13.493158002165728,-16.59160614013672,51.09250259399414,NA,NA,NA,NA,NA,NA
116,-37.95845413208008,0.6047919988632202,-15.323946952819824,7.136086479016618,-16.501689910888672,44.569908142089844,NA,NA,NA,NA,NA,NA
117,-33.46800994873047,0.4381674528121948,-18.128183364868164,5.584738445253849,-16.292537689208984,39.816307067871094,NA,NA,NA,NA,NA,NA
118,-9.17827320098877,0.5735331773757935,8.63991928100586,8.130489500773061,-17.23224639892578,23.600191116333008,NA,NA,NA,NA,NA,NA
119,-35.05519485473633,0.4059426188468933,-10.489636421203613,8.06269801579571,-17.032392501831055,20.75874900817871,NA,NA,NA,NA,NA,NA
120,-13.60401439666748,0.5886178612709045,10.739273071289062,7.310884105211396,-16.921003341674805,17.201425552368164,NA,NA,NA,NA,NA,NA
121,-12.689923286437988,0.631031334400177,8.6829195022583,12.54194454207706,-17.330219268798828,14.343384742736816,NA,NA,NA,NA,NA,NA
122,17.920087814331055,0.5733240246772766,35.9555778503418,13.016780274833824,-16.56210708618164,5.286325454711914,NA,NA,NA,NA,NA,NA
123,-8.432741165161133,0.6560630798339844,14.54619312286377,11.891175697318976,-17.28428077697754,-0.7191115021705627,NA,NA,NA,NA,NA,NA
124,-5.133450031280518,0.40850305557250977,17.450252532958984,8.107383112968334,-16.967853546142578,5.1257710456848145,NA,NA,NA,NA,NA,NA
125,8.402676582336426,0.5094144344329834,27.07327651977539,8.339081860283235,-17.20493507385254,-1.712497591972351,NA,NA,NA,NA,NA,NA
126,-9.026039123535156,0.544255256652832,13.568510055541992,7.785290808815626,-17.245647430419922,0.10954143851995468,NA,NA,NA,NA,NA,NA
127,22.308841705322266,0.4513469636440277,40.1195182800293,8.741522442090597,-17.059364318847656,-8.145172119140625,NA,NA,NA,NA,NA,NA
128,-20.865880966186523,0.3897863030433655,-4.729449272155762,9.42352228720071,-16.706178665161133,9.236246109008789,NA,NA,NA,NA,NA,NA
129,-17.567052841186523,0.4383320212364197,3.0620276927948,7.590647901082411,-16.99774932861328,15.857121467590332,NA,NA,NA,NA,NA,NA
130,-0.35129955410957336,0.6418344378471375,22.122386932373047,7.296863992471481,-17.391185760498047,11.54465103149414,NA,NA,NA,NA,NA,NA
131,-11.659512519836426,0.5120750665664673,11.449091911315918,8.263730095797898,-17.616497039794922,10.929651260375977,NA,NA,NA,NA,NA,NA
132,0.25453659892082214,0.4624287486076355,21.697235107421875,6.9397958805284965,-17.348114013671875,6.048761367797852,NA,NA,NA,NA,NA,NA
133,-1.6692477464675903,0.4520960748195648,17.48007583618164,9.133540656323506,-17.331466674804688,5.326042652130127,NA,NA,NA,NA,NA,NA
134,0.5687974095344543,0.39560189843177795,20.431108474731445,8.882364875857213,-17.952497482299805,8.666099548339844,NA,NA,NA,NA,NA,NA
135,-11.765254020690918,0.4597616195678711,9.62655258178711,6.94637445799793,-17.964763641357422,2.036613941192627,NA,NA,NA,NA,NA,NA
136,12.752623558044434,0.6004014611244202,37.69514465332031,8.960530675537788,-18.26133155822754,3.1667566299438477,NA,NA,NA,NA,NA,NA
137,28.80948257446289,0.6302539110183716,50.971675872802734,13.188863873340113,-18.65895652770996,-26.26584815979004,NA,NA,NA,NA,NA,NA
138,34.85259246826172,0.7728649973869324,61.966026306152344,10.064220904845085,-18.466306686401367,-34.04875183105469,NA,NA,NA,NA,NA,NA
139,35.32685089111328,0.8792640566825867,63.13409423828125,14.030299056036165,-18.650009155273438,-33.66774368286133,NA,NA,NA,NA,NA,NA
140,43.75,0.4678342342376709,63.493675231933594,8.142024252002981,-19.032184600830078,-38.745548248291016,NA,NA,NA,NA,NA,NA
141,35.35015869140625,0.5570735335350037,59.95792007446289,9.941449334472418,-19.078996658325195,-42.29124069213867,NA,NA,NA,NA,NA,NA
142,28.6029109954834,0.9681249260902405,55.80698776245117,14.866974786306189,-19.18401527404785,-37.9873046875,NA,NA,NA,NA,NA,NA
143,42.98398208618164,0.38889479637145996,59.46452331542969,7.948065690315949,-19.276369094848633,-33.283790588378906,NA,NA,NA,NA,NA,NA
144,41.99033737182617,0.7387584447860718,63.40346145629883,11.356946004550748,-19.333616256713867,-44.06715774536133,NA,NA,NA,NA,NA,NA
145,48.44416046142578,0.6966273188591003,72.9827880859375,8.999414701306765,-19.48819351196289,-49.756351470947266,NA,NA,NA,NA,NA,NA
146,54.3486328125,0.38694122433662415,73.95246124267578,16.721858585826702,-19.761079788208008,-56.428627014160156,NA,NA,NA,NA,NA,NA
147,43.26566696166992,1.005824089050293,75.43582153320312,15.505395466560731,-19.93027687072754,-57.16523361206055,NA,NA,NA,NA,NA,NA
148,52.1737060546875,0.8335311412811279,80.90873718261719,8.27859180671124,-19.919490814208984,-55.3226318359375,NA,NA,NA,NA,NA,NA
149,70.64584350585938,0.7153813242912292,95.88605499267578,9.397795737565806,-19.796785354614258,-58.79408264160156,NA,NA,NA,NA,NA,NA
150,49.2935905456543,0.6829209327697754,79.20819854736328,12.960871586532448,-20.2352294921875,-60.047969818115234,NA,NA,NA,NA,NA,NA
151,55.38892364501953,0.4998984932899475,77.22557830810547,9.938641764881321,-20.000659942626953,-57.403377532958984,NA,NA,NA,NA,NA,NA
152,53.42267608642578,0.7896258234977722,77.7363510131836,10.043014950185897,-20.405595779418945,-57.028804779052734,NA,NA,NA,NA,NA,NA
153,53.58308029174805,1.0808148384094238,83.173583984375,19.656478078304403,-20.11853790283203,-60.50544738769531,NA,NA,NA,NA,NA,NA
154,58.554656982421875,0.6927189826965332,88.4079360961914,11.680105026148764,-20.48805046081543,-57.56382751464844,NA,NA,NA,NA,NA,NA
155,57.709930419921875,1.0680811405181885,89.65789794921875,15.301056349541371,-20.623455047607422,-57.07215881347656,NA,NA,NA,NA,NA,NA
156,64.77801513671875,0.5975514054298401,89.52670288085938,8.282670732737946,-20.593955993652344,-59.4078483581543,NA,NA,NA,NA,NA,NA
157,63.33548355102539,0.7848088145256042,88.99363708496094,13.141271690262753,-20.528696060180664,-61.76463317871094,NA,NA,NA,NA,NA,NA
158,63.31122970581055,0.8669459819793701,89.27262115478516,19.658465939445403,-20.821937561035156,-60.35560607910156,NA,NA,NA,NA,NA,NA
159,63.72820281982422,0.776045024394989,90.9442367553711,9.640705754547769,-20.802030563354492,-63.05902099609375,NA,NA,NA,NA,NA,NA
160,69.63446807861328,0.5244728326797485,97.14437866210938,20.799036753426964,-20.82478141784668,-67.75444793701172,NA,NA,NA,NA,NA,NA
161,69.73391723632812,0.6852932572364807,92.79442596435547,20.97940319314172,-20.817049026489258,-66.91889953613281,NA,NA,NA,NA,NA,NA
162,76.5937728881836,1.0309937000274658,102.23868560791016,24.483529040166953,-20.5911922454834,-67.63131713867188,NA,NA,NA,NA,NA,NA
163,68.00996398925781,1.0126440525054932,98.65541076660156,18.802173727626602,-20.8884334564209,-68.61847686767578,NA,NA,NA,NA,NA,NA
164,64.35865783691406,1.0072017908096313,94.44561767578125,18.044466321176152,-20.9359073638916,-69.20429229736328,NA,NA,NA,NA,NA,NA
165,69.8423843383789,0.6272032856941223,96.486572265625,11.175361048633931,-20.74110221862793,-68.18519592285156,NA,NA,NA,NA,NA,NA
166,69.0733413696289,0.5441551208496094,92.3189468383789,17.638417017787773,-21.052099227905273,-65.73440551757812,NA,NA,NA,NA,NA,NA
167,59.1119384765625,0.8797338008880615,89.92815399169922,10.208960100005303,-21.294265747070312,-65.96710968017578,NA,NA,NA,NA,NA,NA
168,60.59796142578125,0.8258706331253052,87.97602081298828,9.937419938325183,-21.057361602783203,-62.45913314819336,NA,NA,NA,NA,NA,NA
169,36.776512145996094,0.7744985222816467,62.39249801635742,13.098008515274463,-18.25811004638672,-42.204227447509766,NA,NA,NA,NA,NA,NA
170,56.53739547729492,0.6185169219970703,78.6886215209961,11.180210223479662,-18.5865535736084,-44.46512222290039,NA,NA,NA,NA,NA,NA
171,56.03886413574219,0.9062058925628662,87.26579284667969,15.210533217713238,-20.272985458374023,-55.81275177001953,NA,NA,NA,NA,NA,NA
172,68.66226959228516,0.86878901720047,97.96524810791016,9.551506073365454,-20.508996963500977,-65.8211898803711,NA,NA,NA,NA,NA,NA
173,71.7027359008789,0.6332157254219055,97.63980865478516,14.374520422312587,-20.905826568603516,-71.89234924316406,NA,NA,NA,NA,NA,NA
174,59.16330337524414,0.7868990898132324,88.10552978515625,8.964263386369566,-21.219825744628906,-62.70787811279297,NA,NA,NA,NA,NA,NA
175,47.31010818481445,0.997728705406189,75.85185241699219,9.67155362321646,-21.137880325317383,-50.847801208496094,NA,NA,NA,NA,NA,NA
176,42.29508590698242,0.8215292692184448,72.30110168457031,12.500711858729483,-21.113618850708008,-43.597599029541016,NA,NA,NA,NA,NA,NA
177,44.45149612426758,0.8401738405227661,75.87785339355469,15.341061092118617,-21.103469848632812,-39.597572326660156,NA,NA,NA,NA,NA,NA
178,37.711212158203125,1.2610342502593994,68.37516784667969,29.641018941127307,-20.829702377319336,-37.249752044677734,NA,NA,NA,NA,NA,NA
179,44.03480529785156,0.6163309216499329,63.65386962890625,10.319924649918297,-21.185667037963867,-41.524192810058594,NA,NA,NA,NA,NA,NA
180,45.80730056762695,0.8664500117301941,73.22129821777344,13.117972852027743,-21.112037658691406,-40.694374084472656,NA,NA,NA,NA,NA,NA
181,58.109886169433594,0.6983960270881653,84.89934539794922,7.605853137294374,-21.26747703552246,-51.33805847167969,NA,NA,NA,NA,NA,NA
182,37.990264892578125,0.9730302691459656,70.3866958618164,12.470359125105704,-21.395641326904297,-54.906105041503906,NA,NA,NA,NA,NA,NA
183,59.06050491333008,0.9321998357772827,84.7108383178711,10.156033151270822,-21.28211784362793,-55.15586853027344,NA,NA,NA,NA,NA,NA
184,44.55366516113281,1.0466681718826294,74.18659210205078,24.1525740940182,-21.312223434448242,-55.25114059448242,NA,NA,NA,NA,NA,NA
185,59.517696380615234,0.7982471585273743,85.27084350585938,15.247706123336684,-21.648845672607422,-57.42302703857422,NA,NA,NA,NA,NA,NA
186,62.08159637451172,0.7616727352142334,88.16635131835938,9.862797315534165,-21.183584213256836,-56.74137878417969,NA,NA,NA,NA,NA,NA
187,51.3388786315918,0.6363407373428345,73.5186767578125,11.69803160491768,-21.558120727539062,-53.08558654785156,NA,NA,NA,NA,NA,NA
188,48.569602966308594,1.0225402116775513,84.99095153808594,16.04933976100389,-21.579730987548828,-49.175941467285156,NA,NA,NA,NA,NA,NA
189,44.63035202026367,1.3374956846237183,81.35760498046875,20.460206369452255,-21.4781551361084,-52.08918762207031,NA,NA,NA,NA,NA,NA
190,46.866668701171875,0.5143589973449707,75.95257568359375,14.513259287156204,-21.678043365478516,-48.485923767089844,NA,NA,NA,NA,NA,NA
191,50.733482360839844,0.46383365988731384,75.92447662353516,14.22916750527317,-21.899518966674805,-48.61223220825195,NA,NA,NA,NA,NA,NA
192,46.379512786865234,0.5482528805732727,74.99835205078125,18.57071195435419,-21.23166847229004,-49.95602035522461,NA,NA,NA,NA,NA,NA
